id,object_ref,category,date,flatType,floor,rent,rent_add,rent_net,rooms,area,year_built,street_number,city,zip,lat,lng,wkt,gwr_egid,match_accuracy,price_per_sqm,price_per_room,flat_cat,cat,egid,ren_potential,LR_DAY,LR_NIGHT,ES,COMM_USE_D,EXP_LIM_D,EXP_LIM_N,EXP_LIM,noise_below,quartier_nummer,quartier_kreis,quartier_quartiergr,quartier_statistisc,supermarketsnearby,leisurelocationsnearby,othershopsnearby,smallestdistancetonextoev,distancetomainstation,altitude,distancetonightclubs
3001467983,00241.01.0038,rent,2021-11-04 17:01:21,,6,830,120.0,710.0,,33,1957.0,Vonwilstrasse 51,St. Gallen,9000,47.4194450378418,9.35537147521973,POINT (9.355371475219727 47.4194450378418),1070279,0.0,25.151515151515152,830.0,S,f,1070279,False,60.0,52.0,ES III,Wohnen,≤PW,">PW, ≤IGW",">PW, ≤IGW",False,113,Westen,Lachen,Vonwil-Lachen-Schoren,2,11,13,1067.9764617145076,1137.3132119500058,672,1819.128657822651
3001469403,1069.1001.912431.42c9880f-3e18-11ec-842e-005056bdbc06,rent,2021-11-05 16:25:58,,GF,990,170.0,820.0,,55,1920.0,Rorschacher Strasse 229,St. Gallen,9016,47.435791015625,9.40303707122803,POINT (9.403037071228027 47.435791015625),1076255,0.0517241379310345,18.0,330.0,M,c,1076255,False,65.0,58.0,ES III,Wohnen,">PW, ≤IGW",">IGW, <AW",">IGW, <AW",False,303,Osten,St.Fiden,St.Fiden-Krontal,2,3,6,740.2261966771842,2902.335986868755,659,2213.795272867733
3001469080,onjqs.s0jqn,rent,2021-11-05 16:26:03,,5,642,65.0,577.0,,32,1972.0,Zwyssigstrasse 20,St. Gallen,9000,47.4219284057617,9.34619235992432,POINT (9.346192359924316 47.42192840576172),1070560,0.0666666666666667,20.0625,642.0,S,e,1070560,True,65.0,58.0,ES II,Wohnen,">IGW, <AW",">IGW, <AW",">IGW, <AW",False,113,Westen,Lachen,Vonwil-Lachen-Schoren,0,4,0,1692.9113626589713,1763.3736509366431,662,2398.5692099519338
3001469480,44.53.3001.912439.e967fa27-3e1b-11ec-842e-005056bdbc06,rent,2021-11-05 16:26:20,,1,1660,220.0,1440.0,,69,2017.0,Heiligkreuzstrasse 53,St. Gallen,9008,47.4404067993164,9.3939847946167,POINT (9.3939847946167 47.440406799316406),191521871,0.112903225806452,24.057971014492757,830.0,S,f,191521871,False,66.0,58.0,ES III,Wohnen,">IGW, <AW",">IGW, <AW",">IGW, <AW",False,302,Osten,Langgass-Heiligkreuz,Langgass-Heiligkreuz,0,4,1,659.8157067112967,2675.5968551260726,660,2021.6238305983572
3001469549,08058.01.0103,rent,2021-11-05 16:26:31,,1,1080,130.0,950.0,,45,1920.0,Brühlbleichestrasse 10,St. Gallen,9000,47.4305038452148,9.38340282440186,POINT (9.383402824401855 47.430503845214844),1072939,0.134615384615385,24.0,540.0,S,d,1072939,False,54.0,46.0,ES III,Wohnen,≤PW,≤PW,≤PW,True,207,Centrum,St.Jakob,St.Jakob,0,3,14,685.1325093840118,1340.3608360110088,658,665.2464379076098
3001319737,51802.09.0003,rent,2021-10-13 16:03:11,,GF,1090,120.0,970.0,,47,1984.0,Engelwiesstrasse 5c,St. Gallen,9014,47.4123153686523,9.33105659484863,POINT (9.331056594848633 47.412315368652344),1069174,0.0,23.19148936170213,545.0,S,d,1069174,True,,,,,,,,True,109,Westen,Bruggen,Bruggen-Zürcherstrasse,2,4,7,573.8186831862772,3135.0596855367125,630,3817.824239150241
3001380668,10057.2.1002,rent,2021-10-13 16:03:12,,GF,890,100.0,790.0,,29,1930.0,Rickenstrasse 20,St. Gallen,9014,47.4074401855469,9.33251190185547,POINT (9.332511901855469 47.407440185546875),1069562,0.0740740740740742,30.689655172413797,445.0,S,c,1069562,False,,,,,,,,True,110,Westen,Bruggen,Boppartshof-Hinterberg,2,5,6,219.08637734554227,3283.953776780922,663,3972.5670689458902
3001180367,12004.02.410020,rent,2021-10-13 16:03:13,,1,890,170.0,720.0,,40,1970.0,Wolfgangstrasse 67,St. Gallen,9014,47.4027519226074,9.33110809326172,POINT (9.331108093261719 47.40275192260742),1069449,0.0,22.25,445.0,S,c,1069449,True,,,,,,,,True,110,Westen,Bruggen,Boppartshof-Hinterberg,1,3,0,512.1380816126707,3669.0341218905305,686,4353.137244576777
3001424552,211015_4.5 Zi Whg._L2 - 1021.899019.a3e6d79c-2d86-11ec-842e-005056bdbc06,rent,2021-10-15 10:37:41,,2,1750,180.0,1570.0,,99,,Langweidstrasse 2,St. Gallen,9000,47.4125061035156,9.35506057739258,POINT (9.355060577392578 47.412506103515625),1069817,0.01,17.67676767676768,437.5,M,c,1069817,False,,,,,,,,True,111,Westen,Bruggen,Haggen-Oberstrasse-Langweid,0,2,2,921.7420353428121,1596.090514697094,688,2265.313586489687
3001418517,35Y,rent,2021-10-13 10:52:41,,1,1450,300.0,1150.0,,100,,Rappensteinstrasse 10,St. Gallen,9000,47.4308242797852,9.39835739135742,POINT (9.398357391357422 47.430824279785156),1075932,0.0,14.5,290.0,L,b,1075932,True,,,,,,,,True,303,Osten,St.Fiden,St.Fiden-Krontal,2,8,8,551.9303697327985,2344.295647226195,696,1666.8585683226286
3001419698,1504.05.0301,rent,2021-10-13 22:18:05,,3,1430,250.0,1180.0,,79,1960.0,Burenbüchelstr. 11,St. Gallen,9016,47.4361267089844,9.41000270843506,POINT (9.410002708435059 47.436126708984375),1076653,0.0,18.10126582278481,357.5,M,c,1076653,True,,,,,,,,True,307,Osten,Neudorf,Achslen-Wilen,2,2,3,1264.5434784045763,3386.1223782831967,661,2700.6743780624647
3001440025,01810.01.0001,rent,2021-10-21 20:35:18,,-1,900,100.0,800.0,,60,,Teufener Strasse 100,St. Gallen,9000,47.4150390625,9.36435222625732,POINT (9.364352226257324 47.4150390625),1071674,0.0769230769230769,15.0,300.0,M,c,1071674,False,67.0,59.0,ES III,Wohnen,">IGW, <AW",">IGW, <AW",">IGW, <AW",False,203,Centrum,Riethüsli,Riethüsli,0,5,7,442.902970289267,965.8645842623727,714,1577.3743230044731
3001439654,10254.1.1006.3,rent,2021-10-21 20:35:20,,2,890,120.0,770.0,,60,,Brauerstrasse 5,St. Gallen,9000,47.4337387084961,9.39980602264404,POINT (9.399806022644043 47.433738708496094),1076227,0.5,14.833333333333334,445.0,S,c,1076227,False,62.0,55.0,ES III,Wohnen,">PW, ≤IGW",">PW, ≤IGW",">PW, ≤IGW",False,303,Osten,St.Fiden,St.Fiden-Krontal,1,3,10,489.19157500215977,2579.261436486456,665,1891.773726247203
3001423019,SM302.1111,rent,2021-10-14 22:20:42,,3,1380,210.0,1170.0,,82,,Buchwaldstrasse 2,St. Gallen,9008,47.4361724853516,9.39269924163818,POINT (9.392699241638184 47.43617248535156),1074999,0.366666666666667,16.829268292682926,345.0,M,c,1074999,False,52.0,44.0,ES II,Wohnen,≤PW,≤PW,≤PW,True,302,Osten,Langgass-Heiligkreuz,Langgass-Heiligkreuz,3,6,4,195.26473458732073,2282.2730327717636,655,1606.7191241659177
3001440057,02947.01.1104,rent,2021-10-21 20:35:28,,1,1720,230.0,1490.0,,88,2017.0,Favrestrasse 17,St. Gallen,9016,47.4372520446777,9.41258144378662,POINT (9.412581443786621 47.437252044677734),191569753,0.0232558139534884,19.545454545454547,573.3333333333334,M,d,191569753,False,,,,,,,,True,307,Osten,Neudorf,Achslen-Wilen,0,2,3,1478.1848984695982,3615.695288899354,665,2929.627508977971
3001424963,K10.DW.4,rent,2021-10-15 12:22:10,,4,1375,225.0,1150.0,,90,,Kolosseumstr. 10,St. Gallen,9008,47.4369201660156,9.3914966583252,POINT (9.391496658325195 47.436920166015625),1075006,0.0,15.27777777777778,343.75,M,c,1075006,False,,,,,,,,True,302,Osten,Langgass-Heiligkreuz,Langgass-Heiligkreuz,3,6,4,307.0243445996942,2269.3788484718552,658,1603.8295027688423
3001437299,8904.32.0401,rent,2021-10-21 20:35:30,,5,1690,280.0,1410.0,,109,1995.0,Brauerstrasse 79a,St. Gallen,9016,47.4423408508301,9.40994739532471,POINT (9.409947395324707 47.44234085083008),2363057,0.0,15.504587155963304,338.0,L,c,2363057,False,52.0,45.0,ES II,Wohnen,≤PW,≤PW,≤PW,True,308,Osten,Neudorf,Stephanshorn-Zil-Kesselhalden,0,4,0,1522.5097568709023,3732.919103996676,690,3046.95292835797
3001440049,5181.04.0301,rent,2021-10-21 20:35:36,,3,1901,251.0,1650.0,,110,2009.0,Vogelherdstr. 7c,St. Gallen,9016,47.4363670349121,9.419264793396,POINT (9.419264793395996 47.43636703491211),190209334,0.157894736842105,17.28181818181818,475.25,M,d,190209334,False,59.0,50.0,ES II,Wohnen,">PW, ≤IGW",">PW, ≤IGW",">PW, ≤IGW",False,307,Osten,Neudorf,Achslen-Wilen,0,0,1,1569.7944123399307,4037.6006029198006,691,3358.92446749404
3001439759,2091-2011.903169.7e16adaf-326b-11ec-842e-005056bdbc06,rent,2021-10-21 20:35:40,,1,980,150.0,830.0,,48,,Feldlistrasse 19,St. Gallen,9000,47.4223251342773,9.35517120361328,POINT (9.355171203613281 47.422325134277344),1070627,0.0212765957446808,20.416666666666668,490.0,S,d,1070627,True,65.0,53.0,ES III,Wohnen,">PW, ≤IGW",">PW, ≤IGW",">PW, ≤IGW",False,113,Westen,Lachen,Vonwil-Lachen-Schoren,2,5,10,1037.5823929334324,1084.4438940941377,680,1727.8071570159161
3001435737,47613410,rent,2021-10-21 20:35:46,,,1825,,,,115,,Schönbüelpark 7,St. Gallen,9016,47.4410133361816,9.41225528717041,POINT (9.41225528717041 47.44101333618164),190425694,0.0550458715596329,15.869565217391305,456.25,M,d,190425694,False,62.0,54.0,ES III,Wohnen,">PW, ≤IGW",">PW, ≤IGW",">PW, ≤IGW",False,307,Osten,Neudorf,Achslen-Wilen,1,3,2,1595.789261372582,3796.6086720174817,666,3108.0920517503637
3001434755,5640.01.0001,rent,2021-10-21 20:36:02,,GF,1370,240.0,1130.0,,71,1928.0,Ackerstrasse 1,St. Gallen,9000,47.4280204772949,9.38988304138184,POINT (9.389883041381836 47.42802047729492),1073714,0.0,19.295774647887324,685.0,S,e,1073714,False,,,,,,,,True,208,Centrum,Linsenbühl-Dreilinden,Linsenbühl-Dreilinden,1,4,2,337.93980690177426,1635.7326989140254,680,966.9543356729652
3001434314,5640.01.0202,rent,2021-10-19 16:52:22,,2,1190,210.0,980.0,,65,1928.0,Ackerstrasse 1,St. Gallen,9000,47.4280204772949,9.38988304138184,POINT (9.389883041381836 47.42802047729492),1073714,0.181818181818182,18.307692307692307,396.6666666666667,M,c,1073714,False,,,,,,,,True,208,Centrum,Linsenbühl-Dreilinden,Linsenbühl-Dreilinden,1,4,2,337.93980690177426,1635.7326989140254,680,966.9543356729652
3001434328,51214.01.0101,rent,2021-10-19 16:52:37,,1,1430,200.0,1230.0,,104,1984.0,Brauerstr. 15,St. Gallen,9000,47.4345664978027,9.40053081512451,POINT (9.400530815124512 47.434566497802734),1076231,0.0,13.75,476.6666666666667,M,d,1076231,True,56.0,49.0,ES II,Wohnen,">PW, ≤IGW",">PW, ≤IGW",">PW, ≤IGW",False,303,Osten,St.Fiden,St.Fiden-Krontal,3,2,11,536.8590385190361,2670.9374484597993,667,1982.6333728611514
3001434327,52606.01.0301,rent,2021-10-19 16:52:43,,3,1540,170.0,1370.0,,82,1919.0,Ilgenstr. 59,St. Gallen,9000,47.4158515930176,9.35661315917969,POINT (9.356613159179688 47.41585159301758),1070141,0.0,18.78048780487805,385.0,M,c,1070141,False,,,,,,,,True,113,Westen,Lachen,Vonwil-Lachen-Schoren,1,5,14,930.5262960547578,1255.7647370871794,682,1939.461180919244
3001434318,6519.01.0403,rent,2021-10-19 16:52:47,,4,1650,160.0,1490.0,,51,1965.0,Multergasse 11,St. Gallen,9000,47.4243392944336,9.37596130371094,POINT (9.375961303710938 47.424339294433594),2363658,0.0192307692307693,32.35294117647059,825.0,S,f,2363658,True,,,,,,,,True,206,Centrum,Innenstadt,Altstadt,6,13,286,491.04842307632623,509.3598213727345,683,226.66555380795725
3001422111,158105.01.00401,rent,2021-10-14 22:21:19,,4,1590,220.0,1370.0,,96,1980.0,Reherstr. 19,St. Gallen,9016,47.4371223449707,9.41578769683838,POINT (9.415787696838379 47.4371223449707),1076747,0.0,16.5625,530.0,M,d,1076747,True,63.0,56.0,ES III,Wohnen,">PW, ≤IGW",">IGW, <AW",">IGW, <AW",False,307,Osten,Neudorf,Achslen-Wilen,0,2,2,1597.7303514492849,3828.6160905898005,679,3144.9802959432445
3001435754,48078257,rent,2021-10-21 20:36:33,,,1220,,,,55,,Brühlbleichestrasse,St. Gallen,9000,47.4301338195801,9.3830680847168,POINT (9.383068084716797 47.43013381958008),1072932,0.112903225806452,22.181818181818183,406.6666666666667,M,c,1072932,False,,,,,,,,True,207,Centrum,St.Jakob,St.Jakob,0,3,14,660.1790889352285,1295.0774657312645,661,618.0419890059942
3001435724,47008249,rent,2021-10-21 20:36:41,,,1400,,,,80,,Fidesstrasse 12,St. Gallen,9000,47.4321784973145,9.39260673522949,POINT (9.392606735229492 47.43217849731445),1076056,0.0,17.5,350.0,M,c,1076056,False,,,,,,,,True,303,Osten,St.Fiden,St.Fiden-Krontal,3,7,9,263.55590663487675,2019.949514248072,667,1331.219321664553
3001440807,6811.05.0302,rent,2021-10-22 02:37:52,,3,1670,220.0,1450.0,,88,2020.0,Hechtackerstrasse 12d,St. Gallen,9014,47.4075241088867,9.33936977386475,POINT (9.339369773864746 47.40752410888672),191548977,0.0114942528735633,18.977272727272727,556.6666666666666,M,d,191548977,False,,,,,,,,True,111,Westen,Bruggen,Haggen-Oberstrasse-Langweid,3,1,6,92.51643546174267,2851.328540124833,682,3536.4837789278326
3001435731,47008700,rent,2021-10-21 20:36:37,,,1490,,,,85,,Rorschacherstrasse 206,St. Gallen,9000,,,POINT(9.40112884383986 47.4341331181901),1075798,0.15,17.529411764705884,372.5,M,c,1075798,False,65.0,58.0,ES III,Wohnen,">PW, ≤IGW",">IGW, <AW",">IGW, <AW",False,303,Osten,St.Fiden,St.Fiden-Krontal,0,0,0,,,,
3001418917,5419.09.0053,rent,2021-10-13 16:37:59,,4,1550,270.0,1280.0,,82,1979.0,Zilweg 11,St. Gallen,9016,47.442626953125,9.40856456756592,POINT (9.408564567565918 47.442626953125),1077114,0.0,18.902439024390244,516.6666666666666,M,d,1077114,True,,,,,,,,True,308,Osten,Neudorf,Stephanshorn-Zil-Kesselhalden,0,4,0,1457.851183537066,3667.004591706175,690,2982.8915489513647
3001430996,900432.eb5202e0-2fd9-11ec-842e-005056bdbc06,rent,2021-10-18 18:04:39,,2,975,135.0,840.0,,42,,Burgstrasse 21,St. Gallen,9000,47.4193382263184,9.36314487457275,POINT (9.363144874572754 47.41933822631836),1071051,0.0666666666666667,23.214285714285715,487.5,S,d,1071051,True,,,,,,,,True,202,Centrum,Rosenberg,Rosenberg-Kreubleiche,0,5,8,540.9832287175508,628.8989106128888,682,1312.9837856707084
3001382329,00s30.px328,rent,2021-10-13 17:25:14,,1,1500,,,,60,,Otmarstrasse 17,St. Gallen,9000,47.4168815612793,9.35732173919678,POINT (9.357321739196777 47.4168815612793),1070185,0.032258064516129,25.0,500.0,M,d,1070185,False,56.0,45.0,ES II,Wohnen,">PW, ≤IGW",≤PW,">PW, ≤IGW",False,113,Westen,Lachen,Vonwil-Lachen-Schoren,2,4,15,951.7857824397839,1143.2716918019705,685,1829.7499174791938
3001430350,TG2303.TG2303.TG2303,rent,2021-10-18 18:05:35,,1,2900,320.0,2580.0,,157,,Dufourstrasse 114,St. Gallen,9000,47.423885345459,9.3627347946167,POINT (9.3627347946167 47.423885345458984),1071160,0.0129032258064516,18.471337579617835,483.3333333333333,L,d,1071160,True,56.0,44.0,ES II,Wohnen,">PW, ≤IGW",≤PW,">PW, ≤IGW",False,202,Centrum,Rosenberg,Rosenberg-Kreubleiche,0,3,3,502.1677503761228,520.8113019067889,730,1132.3323914472182
3001430376,48050547,rent,2021-10-18 18:05:39,,,1350,,,,90,,Helvetiastrasse 54,St. Gallen,9000,47.4345283508301,9.39608287811279,POINT (9.396082878112793 47.43452835083008),1076320,0.0465116279069768,15.0,450.0,M,d,1076320,True,58.0,49.0,ES III,Wohnen,≤PW,≤PW,≤PW,True,303,Osten,St.Fiden,St.Fiden-Krontal,3,5,10,201.30072076344206,2380.0989170139064,656,1691.9886712908192
3001433230,45792169,rent,2021-10-19 14:20:36,,,1490,,,,80,,Solitüdenstrasse 1,St. Gallen,9012,47.4126167297363,9.36404991149902,POINT (9.364049911499023 47.41261672973633),1071466,0.0697674418604651,18.625,372.5,M,c,1071466,True,65.0,57.0,ES II,Wohnen,">IGW, <AW",">IGW, <AW",">IGW, <AW",False,203,Centrum,Riethüsli,Riethüsli,0,4,5,265.05038426205795,1224.6799710272107,751,1808.5316913890395
3001433974,1070.1006.901303.b74dd2fc-30d5-11ec-842e-005056bdbc06,rent,2021-10-19 14:20:44,,1,1100,170.0,930.0,,56,,Brauerstrasse 34,St. Gallen,9016,47.4358978271484,9.40302085876465,POINT (9.403020858764648 47.43589782714844),1076244,0.0181818181818181,19.642857142857142,550.0,S,d,1076244,True,57.0,50.0,ES III,Wohnen,≤PW,≤PW,≤PW,True,303,Osten,St.Fiden,St.Fiden-Krontal,2,3,6,741.451461406262,2907.1116047206733,659,2218.5066439821144
3001432475,12105.05.10404,rent,2021-10-19 14:20:55,,4,2010,220.0,1790.0,,88,,Ullmannstrasse 27,St. Gallen,9014,47.4132843017578,9.33195877075195,POINT (9.331958770751953 47.41328430175781),190526765,0.0476190476190477,22.84090909090909,670.0,M,e,190526765,False,,,,,,,,True,109,Westen,Bruggen,Bruggen-Zürcherstrasse,2,4,7,694.0118197077375,3032.144282355386,627,3712.792588681829
3001433716,5026.03.0012,rent,2021-10-19 14:20:57,,1,1520,140.0,1380.0,,79,2006.0,Oberstrasse 255,St. Gallen,9014,47.408634185791,9.34397888183594,POINT (9.343978881835938 47.408634185791016),160010377,0.0533333333333332,19.240506329113924,760.0,S,f,160010377,False,,,,,,,,True,111,Westen,Bruggen,Haggen-Oberstrasse-Langweid,1,0,3,450.0686498620282,2501.9015352508186,706,3183.8874399605893
3001425535,SM302.1108,rent,2021-10-15 16:20:42,,2,1390,190.0,1200.0,,82,,Buchwaldstrasse 2,St. Gallen,9008,47.4361724853516,9.39269924163818,POINT (9.392699241638184 47.43617248535156),1074999,0.366666666666667,16.951219512195124,463.3333333333333,M,d,1074999,False,52.0,44.0,ES II,Wohnen,≤PW,≤PW,≤PW,True,302,Osten,Langgass-Heiligkreuz,Langgass-Heiligkreuz,3,6,4,195.26473458732073,2282.2730327717636,655,1606.7191241659177
3001432479,5780.10.0202,rent,2021-10-19 14:21:40,,-2,1410,150.0,1260.0,,65,2012.0,Furglerstr. 14,St. Gallen,9000,47.422290802002,9.35991764068604,POINT (9.359917640686035 47.42229080200195),190611448,0.0579710144927537,21.692307692307693,705.0,S,e,190611448,False,55.0,48.0,ES II,Wohnen,≤PW,">PW, ≤IGW",">PW, ≤IGW",False,202,Centrum,Rosenberg,Rosenberg-Kreubleiche,1,1,7,679.4213849527323,727.9461065395259,698,1384.6085543650634
3001440543,6102.01.0004,rent,2021-10-22 00:44:38,,GF,750,80.0,670.0,,27,1920.0,Burgstrasse 80,St. Gallen,9000,47.4170188903809,9.35645389556885,POINT (9.356453895568848 47.41701889038086),1070184,0.15625,27.77777777777778,375.0,S,c,1070184,False,61.0,49.0,ES III,Wohnen,">PW, ≤IGW",≤PW,">PW, ≤IGW",False,113,Westen,Lachen,Vonwil-Lachen-Schoren,2,7,14,1012.9585216296535,1187.9839657268822,685,1875.9502945326687
3001441668,08083.02.0222,rent,2021-10-22 09:18:29,,2,1285,195.0,1090.0,,77,1988.0,Langgasse 11,St. Gallen,9008,47.4346084594727,9.38476085662842,POINT (9.384760856628418 47.434608459472656),1074761,0.0,16.68831168831169,642.5,S,e,1074761,True,64.0,57.0,ES III,Wohnen,">PW, ≤IGW",">IGW, <AW",">IGW, <AW",False,302,Osten,Langgass-Heiligkreuz,Langgass-Heiligkreuz,2,3,5,653.0040607631638,1729.8741405632247,677,1094.2393479856091
3001441671,08083.02.0242,rent,2021-10-22 09:18:50,,4,1990,260.0,1730.0,,125,1988.0,Langgasse 11,St. Gallen,9008,47.4346084594727,9.38476085662842,POINT (9.384760856628418 47.434608459472656),1074761,0.0310077519379846,15.92,398.0,L,c,1074761,True,64.0,57.0,ES III,Wohnen,">PW, ≤IGW",">IGW, <AW",">IGW, <AW",False,302,Osten,Langgass-Heiligkreuz,Langgass-Heiligkreuz,2,3,5,653.0040607631638,1729.8741405632247,677,1094.2393479856091
3001441669,08083.01.0131,rent,2021-10-22 09:18:52,,3,1815,200.0,1615.0,,117,1988.0,Langgasse 9,St. Gallen,9008,47.434497833252,9.38464164733887,POINT (9.384641647338867 47.43449783325195),1074760,0.0,15.512820512820513,453.75,M,d,1074760,True,64.0,57.0,ES III,Wohnen,">PW, ≤IGW",">IGW, <AW",">IGW, <AW",False,302,Osten,Langgass-Heiligkreuz,Langgass-Heiligkreuz,2,3,5,661.8541954380269,1714.709279304145,677,1079.075100244557
3001445240,4ft0d.cwcix,rent,2021-10-24 17:47:07,,2,1590,230.0,1360.0,,100,,Hagenbuchstrasse 10,St. Gallen,9000,47.4311408996582,9.3983097076416,POINT (9.398309707641602 47.4311408996582),1075910,0.111111111111111,15.9,397.5,M,c,1075910,False,,,,,,,,True,303,Osten,St.Fiden,St.Fiden-Krontal,2,8,8,523.970002868445,2354.274236339708,696,1674.7917489483068
3001385698,SM1037.2213.889592.2ea0dc15-21f0-11ec-842e-005056bdbc06,rent,2021-10-13 11:00:24,,4,1630,180.0,1450.0,,84,2010.0,Altwinkelnstrasse 17,St. Gallen,9015,47.4021606445312,9.30312728881836,POINT (9.30312728881836 47.40216064453125),190255929,0.05,19.404761904761905,543.3333333333334,M,d,190255929,False,59.0,50.0,ES III,Wohnen,≤PW,≤PW,≤PW,True,104,Westen,Winkeln,Winkeln Süd,0,0,0,2078.3095385857227,5519.150628159062,653,6204.769981546194
3001321804,2510.02.0712,rent,2021-10-13 11:00:26,,1,1630,250.0,1380.0,,80,,Quimbystrasse 7,St. Gallen,9015,47.4001235961914,9.29899501800537,POINT (9.298995018005371 47.400123596191406),190209259,0.0476190476190477,20.375,543.3333333333334,M,d,190209259,False,55.0,45.0,ES II,Wohnen,≤PW,≤PW,≤PW,True,104,Westen,Winkeln,Winkeln Süd,0,0,0,2443.733192520253,5897.820229478872,665,6584.153636101895
3001251668,SM1037.2107.864723.eaca4bf5-f5fa-11eb-8985-005056bdbc06,rent,2021-10-13 11:00:27,,3,1590,210.0,1380.0,,92,,Altwinkelnstrasse 15,St. Gallen,9015,47.4022254943848,9.30288410186768,POINT (9.302884101867676 47.402225494384766),190255908,0.0,17.282608695652176,530.0,M,d,190255908,False,,,,,,,,True,104,Westen,Winkeln,Winkeln Süd,0,0,0,2094.04392283042,5532.800178948493,653,6218.257628613599
3001170136,10081.1.1035,rent,2021-10-13 11:00:29,,3,1510,170.0,1340.0,,64,2015.0,Kunklerstrasse 1,St. Gallen,9015,47.4062309265137,9.30460929870605,POINT (9.304609298706055 47.40623092651367),191289011,0.0,23.59375,755.0,S,f,191289011,False,,,,,,,,True,103,Westen,Winkeln,Winkeln Nord-Industrie,0,0,0,1891.3461311507647,5240.219847220841,646,5920.1348891789885
3001353330,20070.2.2021,rent,2021-10-13 11:00:30,,2,1435,230.0,1205.0,,80,1985.0,Sonnmattstrasse 33,St. Gallen,9015,47.4070587158203,9.31648921966553,POINT (9.316489219665527 47.40705871582031),1068813,0.0,17.9375,478.3333333333333,M,d,1068813,True,57.0,49.0,ES II,Wohnen,">PW, ≤IGW",">PW, ≤IGW",">PW, ≤IGW",False,106,Westen,Winkeln,Chräzeren,0,1,1,991.5245412997274,4375.724039208268,647,5060.383870563743
3001079915,572c3.yfjkq,rent,2021-10-13 11:00:33,,GF,1390,200.0,1190.0,,41,1910.0,Kräzernstrasse 30,St. Gallen,9015,47.4067420959473,9.32085132598877,POINT (9.32085132598877 47.406742095947266),1068763,0.672,33.90243902439025,347.5,M,c,1068763,False,57.0,45.0,ES III,Wohnen,≤PW,≤PW,≤PW,True,106,Westen,Winkeln,Chräzeren,0,1,0,664.4432329013903,4092.3160402215376,597,4779.32164665835
3001261018,3965.3011,rent,2021-10-13 11:00:30,,1,1340,280.0,1060.0,,66,,Herisauerstrasse 86,St. Gallen,9015,,,POINT(9.3010717834686 47.4018621765437),1068658,0.0,20.303030303030305,446.6666666666667,M,c,1068658,False,55.0,41.0,ES II,Wohnen,≤PW,≤PW,≤PW,True,104,Westen,Winkeln,Winkeln Süd,0,0,0,,,,
3001442027,R144.R144,rent,2021-10-22 13:34:42,,1,1350,250.0,1100.0,,80,,Röschstrasse 14,St. Gallen,9000,47.4317283630371,9.39998435974121,POINT (9.399984359741211 47.43172836303711),1075866,0.0126582278481013,16.875,337.5,M,c,1075866,False,,,,,,,,True,303,Osten,St.Fiden,St.Fiden-Krontal,2,8,10,582.6679935486851,2496.0439147868715,675,1815.7518118108408
3001448678,2510.02.0732,rent,2021-10-26 11:01:53,,3,2150,300.0,1850.0,,107,,Quimbystrasse 7,St. Gallen,9015,47.4001235961914,9.29899501800537,POINT (9.298995018005371 47.400123596191406),190209259,0.009433962264151,20.093457943925237,537.5,M,d,190209259,False,55.0,45.0,ES II,Wohnen,≤PW,≤PW,≤PW,True,104,Westen,Winkeln,Winkeln Süd,0,0,0,2443.733192520253,5897.820229478872,665,6584.153636101895
3001448697,905945.0d7740de-3635-11ec-842e-005056bdbc06,rent,2021-10-26 11:02:13,,2,970,140.0,830.0,,34,,Engelgasse 12,St. Gallen,9000,47.426586151123,9.37471008300781,POINT (9.374710083007812 47.42658615112305),1072711,0.514285714285714,28.529411764705884,485.0,S,d,1072711,False,,,,,,,,True,206,Centrum,Innenstadt,Altstadt,4,13,256,536.4122702083106,560.1728970697282,676,206.72681707978194
3001448481,39414342,rent,2021-10-26 11:02:25,,,1190,,,,65,,Langgasse 61,St. Gallen,9008,47.4383544921875,9.38934993743896,POINT (9.389349937438965 47.4383544921875),1075211,0.0714285714285714,18.307692307692307,396.6666666666667,M,c,1075211,True,66.0,59.0,ES III,Wohnen,">IGW, <AW",">IGW, <AW",">IGW, <AW",False,302,Osten,Langgass-Heiligkreuz,Langgass-Heiligkreuz,3,6,3,528.3448269886079,2271.196929365042,677,1631.2458091435417
3001452624,56002.01.0101,rent,2021-10-28 03:42:10,,1,1660,220.0,1440.0,,86,1970.0,Zilstrasse 20,St. Gallen,9016,47.4422225952148,9.40559959411621,POINT (9.405599594116211 47.442222595214844),1076943,0.0,19.302325581395348,415.0,M,c,1076943,True,53.0,38.0,ES II,Wohnen,≤PW,≤PW,≤PW,True,308,Osten,Neudorf,Stephanshorn-Zil-Kesselhalden,0,4,0,1258.901335541995,3461.894421484222,678,2780.6868260527604
3001466592,46387355,rent,2021-11-04 09:09:17,,,1560,,,,110,,Martinsbruggstrasse 34,St. Gallen,9016,47.4364395141602,9.4097261428833,POINT (9.4097261428833 47.436439514160156),1076656,0.157894736842105,14.181818181818182,312.0,L,c,1076656,False,61.0,47.0,ES II,Wohnen,">IGW, <AW",">PW, ≤IGW",">IGW, <AW",False,307,Osten,Neudorf,Achslen-Wilen,2,3,3,1249.476731395619,3382.5312265962402,661,2696.2468263789383
